,data size,Brier score,precision,recall,F1,profit,modified Brier score
69,771.0,335.9389808854565,0.5658362989323843,0.6943231441048034,0.6235294117647059,-0.07256000000000018,50.256841638803586
70,781.0,335.54408883613024,0.5734767025089605,0.6986899563318777,0.6299212598425197,-0.07868000000000024,49.85468828960064
71,791.0,336.12965504273853,0.5629370629370629,0.7030567685589519,0.625242718446602,-0.06084000000000015,49.90618429591626
72,801.0,336.0082528606497,0.5605536332179931,0.7074235807860262,0.6254826254826255,-0.04332000000000009,49.793833999443564
73,811.0,336.0993487162806,0.5644599303135889,0.7074235807860262,0.6279069767441862,-0.03862000000000008,49.614271634823396
74,821.0,335.9368021139478,0.5659722222222222,0.7117903930131004,0.6305609284332688,-0.04918000000000015,49.42565948844362
75,831.0,335.6507620026751,0.5729537366548043,0.7030567685589519,0.6313725490196078,-0.027920000000000077,49.454900539552604
76,841.0,335.8366731246006,0.5724381625441696,0.7074235807860262,0.6328125,-0.030220000000000073,49.89431484171168
77,851.0,335.7990103300518,0.5770609318996416,0.7030567685589519,0.6338582677165354,-0.05452000000000013,50.297900441881204
78,861.0,334.2952361251404,0.574468085106383,0.7074235807860262,0.6340508806262232,-0.04848000000000017,49.2691613123883
79,871.0,334.4458789809319,0.5759717314487632,0.7117903930131004,0.6367187499999999,-0.04868000000000013,49.69239333058546
80,881.0,334.82090827355177,0.5800711743772242,0.7117903930131004,0.6392156862745098,-0.07548000000000027,49.925002831419384
81,891.0,335.0561956916306,0.5781818181818181,0.6943231441048034,0.6309523809523808,-0.062360000000000214,50.557007709220066
82,901.0,335.69251524793924,0.5760869565217391,0.6943231441048034,0.6297029702970296,-0.06142000000000015,51.246717874280364
83,911.0,336.0154508495282,0.5760869565217391,0.6943231441048034,0.6297029702970296,-0.06906000000000022,51.93551577838318
84,921.0,336.1174108233062,0.5693950177935944,0.6986899563318777,0.6274509803921569,-0.06044000000000018,51.13022400120759
85,931.0,335.77846999770577,0.5673758865248227,0.6986899563318777,0.6262230919765167,-0.04938000000000021,51.184337359808744
86,940.0,335.92238736260856,0.5622775800711743,0.6899563318777293,0.6196078431372548,-0.048880000000000194,51.32365192965542
87,949.0,335.5085292518233,0.568904593639576,0.7030567685589519,0.62890625,-0.08464000000000026,50.78379039695686
88,959.0,336.08132764452137,0.5607142857142857,0.6855895196506551,0.6168958742632614,-0.08870000000000024,51.13819104804533
89,968.0,336.8401483616545,0.5563380281690141,0.6899563318777293,0.6159844054580899,-0.07004000000000023,51.35614293099197
90,977.0,336.9660963514492,0.5528169014084507,0.6855895196506551,0.6120857699805069,-0.061060000000000204,51.343903078237915
91,986.0,336.61587864485017,0.558303886925795,0.6899563318777293,0.6171875,-0.060880000000000226,51.2127510433129
92,996.0,336.4370057748391,0.5598591549295775,0.6943231441048034,0.6198830409356726,-0.049620000000000164,50.70264370814959
93,1006.0,336.46593468657665,0.5524475524475524,0.6899563318777293,0.6135922330097087,-0.06178000000000026,51.001925602219124
94,1016.0,337.0359806774927,0.5598591549295775,0.6943231441048034,0.6198830409356726,-0.04838000000000017,51.45756248659818
95,1026.0,337.2165120343658,0.5563380281690141,0.6899563318777293,0.6159844054580899,-0.055140000000000175,51.613610979836885
